Height Pressure Rho
7.907908e+04 2.624272e+02 6.728674e-03
7.912913e+04 2.596751e+02 6.662309e-03
7.917918e+04 2.569518e+02 6.596602e-03
7.922923e+04 2.542571e+02 6.531545e-03
7.927928e+04 2.515906e+02 6.467132e-03
7.932933e+04 2.489521e+02 6.403357e-03
7.937938e+04 2.463413e+02 6.340213e-03
7.942943e+04 2.437579e+02 6.277695e-03
7.947948e+04 2.412015e+02 6.215796e-03
7.952953e+04 2.386720e+02 6.154509e-03
7.957958e+04 2.361690e+02 6.093829e-03
7.962963e+04 2.336922e+02 6.033750e-03
7.967968e+04 2.312414e+02 5.974265e-03
7.972973e+04 2.288163e+02 5.915370e-03
7.977978e+04 2.264167e+02 5.857057e-03
7.982983e+04 2.240422e+02 5.799322e-03
7.987988e+04 2.216926e+02 5.742158e-03
7.992993e+04 2.193676e+02 5.685559e-03
7.997998e+04 2.170671e+02 5.629521e-03
8.003003e+04 2.147906e+02 5.574038e-03
8.008008e+04 2.125381e+02 5.519103e-03
8.013013e+04 2.103091e+02 5.464712e-03
8.018018e+04 2.081036e+02 5.410860e-03
8.023023e+04 2.059211e+02 5.357540e-03
8.028028e+04 2.037616e+02 5.304748e-03
8.033033e+04 2.016247e+02 5.252478e-03
8.038038e+04 1.995102e+02 5.200726e-03
8.043043e+04 1.974179e+02 5.149485e-03
8.048048e+04 1.953475e+02 5.098752e-03
8.053053e+04 1.932988e+02 5.048520e-03
8.058058e+04 1.912717e+02 4.998785e-03
8.063063e+04 1.892657e+02 4.949542e-03
8.068068e+04 1.872809e+02 4.900787e-03
8.073073e+04 1.853168e+02 4.852513e-03
8.078078e+04 1.833733e+02 4.804718e-03
8.083083e+04 1.814502e+02 4.757394e-03
8.088088e+04 1.795473e+02 4.710539e-03
8.093093e+04 1.776644e+02 4.664148e-03
8.098098e+04 1.758012e+02 4.618215e-03
8.103103e+04 1.739575e+02 4.572736e-03
8.108108e+04 1.721331e+02 4.527708e-03
8.113113e+04 1.703279e+02 4.483124e-03
8.118118e+04 1.685417e+02 4.438981e-03
8.123123e+04 1.667741e+02 4.395275e-03
8.128128e+04 1.650251e+02 4.352001e-03
8.133133e+04 1.632945e+02 4.309155e-03
8.138138e+04 1.615820e+02 4.266732e-03
8.143143e+04 1.598874e+02 4.224729e-03
8.148148e+04 1.582106e+02 4.183141e-03
8.153153e+04 1.565514e+02 4.141965e-03
8.158158e+04 1.549096e+02 4.101195e-03
8.163163e+04 1.532851e+02 4.060828e-03
8.168168e+04 1.516775e+02 4.020861e-03
8.173173e+04 1.500868e+02 3.981288e-03
8.178178e+04 1.485128e+02 3.942107e-03
8.183183e+04 1.469553e+02 3.903313e-03
8.188188e+04 1.454142e+02 3.864902e-03
8.193193e+04 1.438892e+02 3.826871e-03
8.198198e+04 1.423802e+02 3.789216e-03
8.203203e+04 1.408870e+02 3.751932e-03
8.208208e+04 1.394095e+02 3.715018e-03
8.213213e+04 1.379475e+02 3.678468e-03
8.218218e+04 1.365008e+02 3.642279e-03
8.223223e+04 1.350692e+02 3.606448e-03
8.228228e+04 1.336527e+02 3.570971e-03
8.233233e+04 1.322511e+02 3.535844e-03
8.238238e+04 1.308641e+02 3.501065e-03
8.243243e+04 1.294917e+02 3.466629e-03
8.248248e+04 1.281337e+02 3.432533e-03
8.253253e+04 1.267899e+02 3.398774e-03
8.258258e+04 1.254603e+02 3.365348e-03
8.263263e+04 1.241445e+02 3.332253e-03
8.268268e+04 1.228426e+02 3.299485e-03
8.273273e+04 1.215543e+02 3.267040e-03
8.278278e+04 1.202795e+02 3.234915e-03
8.283283e+04 1.190181e+02 3.203108e-03
8.288288e+04 1.177700e+02 3.171616e-03
8.293293e+04 1.165349e+02 3.140434e-03
8.298298e+04 1.153128e+02 3.109560e-03
8.303303e+04 1.141034e+02 3.078991e-03
8.308308e+04 1.129068e+02 3.048723e-03
8.313313e+04 1.117227e+02 3.018755e-03
8.318318e+04 1.105511e+02 2.989083e-03
8.323323e+04 1.093917e+02 2.959703e-03
8.328328e+04 1.082445e+02 2.930614e-03
8.333333e+04 1.071093e+02 2.901812e-03
8.338338e+04 1.059860e+02 2.873294e-03
8.343343e+04 1.048745e+02 2.845057e-03
8.348348e+04 1.037746e+02 2.817100e-03
8.353353e+04 1.026863e+02 2.789418e-03
8.358358e+04 1.016094e+02 2.762010e-03
8.363363e+04 1.005438e+02 2.734872e-03
8.368368e+04 9.948940e+01 2.708002e-03
8.373373e+04 9.844603e+01 2.681397e-03
8.378378e+04 9.741360e+01 2.655055e-03
8.383383e+04 9.639199e+01 2.628972e-03
8.388388e+04 9.538111e+01 2.603148e-03
8.393393e+04 9.438082e+01 2.577577e-03
8.398398e+04 9.339102e+01 2.552260e-03
8.403403e+04 9.241161e+01 2.527192e-03
8.408408e+04 9.144246e+01 2.502371e-03
8.413413e+04 9.048348e+01 2.477796e-03
8.418418e+04 8.953456e+01 2.453462e-03
8.423423e+04 8.859559e+01 2.429369e-03
8.428428e+04 8.766646e+01 2.405514e-03
8.433433e+04 8.674708e+01 2.381894e-03
8.438438e+04 8.583734e+01 2.358507e-03
8.443443e+04 8.493714e+01 2.335350e-03
8.448448e+04 8.404639e+01 2.312422e-03
8.453453e+04 8.316497e+01 2.289720e-03
8.458458e+04 8.229280e+01 2.267243e-03
8.463463e+04 8.142977e+01 2.244986e-03
8.468468e+04 8.057580e+01 2.222950e-03
8.473473e+04 7.973078e+01 2.201130e-03
8.478478e+04 7.889462e+01 2.179526e-03
8.483483e+04 7.806723e+01 2.158135e-03
8.488488e+04 7.724852e+01 2.136954e-03
8.493493e+04 7.643839e+01 2.115983e-03
8.498498e+04 7.563676e+01 2.095218e-03
8.503504e+04 7.484354e+01 2.074659e-03
8.508509e+04 7.405864e+01 2.054301e-03
8.513514e+04 7.328197e+01 2.034145e-03
8.518519e+04 7.251344e+01 2.014187e-03
8.523524e+04 7.175297e+01 1.994426e-03
8.528529e+04 7.100048e+01 1.974860e-03
8.533534e+04 7.025588e+01 1.955486e-03
8.538539e+04 6.951909e+01 1.936304e-03
8.543544e+04 6.879002e+01 1.917311e-03
8.548549e+04 6.806860e+01 1.898504e-03
8.553554e+04 6.735475e+01 1.879884e-03
8.558559e+04 6.664838e+01 1.861446e-03
8.563564e+04 6.594942e+01 1.843191e-03
8.568569e+04 6.525780e+01 1.825115e-03
8.573574e+04 6.457342e+01 1.807217e-03
8.578579e+04 6.389622e+01 1.789496e-03
8.583584e+04 6.322613e+01 1.771950e-03
8.588589e+04 6.256306e+01 1.754576e-03
8.593594e+04 6.190694e+01 1.737373e-03
8.598599e+04 6.125771e+01 1.720340e-03
8.603604e+04 6.061528e+01 1.703475e-03
8.608609e+04 5.997959e+01 1.686776e-03
8.613614e+04 5.935057e+01 1.670241e-03
8.618619e+04 5.872815e+01 1.653869e-03
8.623624e+04 5.811225e+01 1.637659e-03
8.628629e+04 5.750281e+01 1.621608e-03
8.633634e+04 5.689977e+01 1.605715e-03
8.638639e+04 5.630304e+01 1.589979e-03
8.643644e+04 5.571258e+01 1.574398e-03
8.648649e+04 5.512831e+01 1.558970e-03
8.653654e+04 5.455016e+01 1.543694e-03
8.658659e+04 5.397808e+01 1.528569e-03
8.663664e+04 5.341200e+01 1.513592e-03
8.668669e+04 5.285185e+01 1.498763e-03
8.673674e+04 5.229758e+01 1.484080e-03
8.678679e+04 5.174912e+01 1.469542e-03
8.683684e+04 5.120642e+01 1.455146e-03
8.688689e+04 5.066940e+01 1.440893e-03
8.693694e+04 5.013802e+01 1.426779e-03
8.698699e+04 4.961221e+01 1.412805e-03
8.703704e+04 4.909191e+01 1.398968e-03
8.708709e+04 4.857707e+01 1.385268e-03
8.713714e+04 4.806763e+01 1.371702e-03
8.718719e+04 4.756353e+01 1.358270e-03
8.723724e+04 4.706472e+01 1.344970e-03
8.728729e+04 4.657114e+01 1.331800e-03
8.733734e+04 4.608274e+01 1.318761e-03
8.738739e+04 4.559946e+01 1.305850e-03
8.743744e+04 4.512124e+01 1.293065e-03
8.748749e+04 4.464805e+01 1.280407e-03
8.753754e+04 4.417981e+01 1.267873e-03
8.758759e+04 4.371648e+01 1.255462e-03
8.763764e+04 4.325802e+01 1.243174e-03
8.768769e+04 4.280436e+01 1.231006e-03
8.773774e+04 4.235546e+01 1.218959e-03
8.778779e+04 4.191127e+01 1.207029e-03
8.783784e+04 4.147173e+01 1.195217e-03
8.788789e+04 4.103681e+01 1.183521e-03
8.793794e+04 4.060644e+01 1.171941e-03
8.798799e+04 4.018059e+01 1.160474e-03
8.803804e+04 3.975921e+01 1.149120e-03
8.808809e+04 3.934224e+01 1.137877e-03
8.813814e+04 3.892965e+01 1.126745e-03
8.818819e+04 3.852139e+01 1.115723e-03
8.823824e+04 3.811740e+01 1.104809e-03
8.828829e+04 3.771766e+01 1.094002e-03
8.833834e+04 3.732210e+01 1.083302e-03
8.838839e+04 3.693069e+01 1.072707e-03
8.843844e+04 3.654339e+01 1.062216e-03
8.848849e+04 3.616015e+01 1.051828e-03
8.853854e+04 3.578093e+01 1.041542e-03
8.858859e+04 3.540569e+01 1.031357e-03
8.863864e+04 3.503438e+01 1.021273e-03
8.868869e+04 3.466696e+01 1.011287e-03
8.873874e+04 3.430340e+01 1.001400e-03
8.878879e+04 3.394365e+01 9.916097e-04
8.883884e+04 3.358768e+01 9.819158e-04
8.888889e+04 3.323544e+01 9.723172e-04
8.893894e+04 3.288689e+01 9.628129e-04
8.898899e+04 3.254199e+01 9.534020e-04
8.903904e+04 3.220072e+01 9.440836e-04
8.908909e+04 3.186302e+01 9.348567e-04
8.913914e+04 3.152886e+01 9.257205e-04
8.918919e+04 3.119821e+01 9.166741e-04
8.923924e+04 3.087103e+01 9.077165e-04
8.928929e+04 3.054728e+01 8.988469e-04
8.933934e+04 3.022692e+01 8.900645e-04
8.938939e+04 2.990992e+01 8.813683e-04
8.943944e+04 2.959625e+01 8.727576e-04
8.948949e+04 2.928586e+01 8.642315e-04
8.953954e+04 2.897874e+01 8.557890e-04
8.958959e+04 2.867483e+01 8.474296e-04
8.963964e+04 2.837411e+01 8.391522e-04
8.968969e+04 2.807654e+01 8.309561e-04
8.973974e+04 2.778210e+01 8.228404e-04
8.978979e+04 2.749074e+01 8.148045e-04
8.983984e+04 2.720244e+01 8.068475e-04
8.988989e+04 2.691716e+01 7.989686e-04
8.993994e+04 2.663487e+01 7.911671e-04
8.998999e+04 2.635554e+01 7.834422e-04
9.004004e+04 2.607914e+01 7.757931e-04
9.009009e+04 2.580565e+01 7.682191e-04
9.014014e+04 2.553502e+01 7.607195e-04
9.019019e+04 2.526722e+01 7.532934e-04
9.024024e+04 2.500224e+01 7.459403e-04
9.029029e+04 2.474003e+01 7.386593e-04
9.034034e+04 2.448058e+01 7.314498e-04
9.039039e+04 2.422384e+01 7.243111e-04
9.044044e+04 2.396980e+01 7.172424e-04
9.049049e+04 2.371843e+01 7.102431e-04
9.054054e+04 2.346968e+01 7.033125e-04
9.059059e+04 2.322355e+01 6.964499e-04
9.064064e+04 2.298000e+01 6.896546e-04
9.069069e+04 2.273900e+01 6.829260e-04
9.074074e+04 2.250053e+01 6.762634e-04
9.079079e+04 2.226456e+01 6.696662e-04
9.084084e+04 2.203107e+01 6.631337e-04
9.089089e+04 2.180002e+01 6.566653e-04
9.094094e+04 2.157140e+01 6.502603e-04
9.099099e+04 2.134518e+01 6.439181e-04
9.104104e+04 2.112132e+01 6.376382e-04
9.109109e+04 2.089982e+01 6.314199e-04
9.114114e+04 2.068064e+01 6.252625e-04
9.119119e+04 2.046375e+01 6.191656e-04
9.124124e+04 2.024915e+01 6.131284e-04
9.129129e+04 2.003679e+01 6.071504e-04
9.134134e+04 1.982666e+01 6.012311e-04
9.139139e+04 1.961873e+01 5.953697e-04
9.144144e+04 1.941298e+01 5.895659e-04
9.149149e+04 1.920939e+01 5.838190e-04
9.154154e+04 1.900794e+01 5.781284e-04
9.159159e+04 1.880860e+01 5.724936e-04
9.164164e+04 1.861135e+01 5.669140e-04
9.169169e+04 1.841617e+01 5.613891e-04
9.174174e+04 1.822303e+01 5.559184e-04
9.179179e+04 1.803192e+01 5.505013e-04
9.184184e+04 1.784282e+01 5.451373e-04
9.189189e+04 1.765569e+01 5.398258e-04
9.194194e+04 1.747053e+01 5.345665e-04
9.199199e+04 1.728732e+01 5.293586e-04
9.204204e+04 1.710602e+01 5.242018e-04
9.209209e+04 1.692662e+01 5.190955e-04
9.214214e+04 1.674911e+01 5.140393e-04
9.219219e+04 1.657346e+01 5.090326e-04
9.224224e+04 1.639965e+01 5.040749e-04
9.229229e+04 1.622766e+01 4.991658e-04
9.234234e+04 1.605748e+01 4.943048e-04
9.239239e+04 1.588908e+01 4.894915e-04
9.244244e+04 1.572244e+01 4.847252e-04
9.249249e+04 1.555756e+01 4.800057e-04
9.254254e+04 1.539440e+01 4.753324e-04
9.259259e+04 1.523296e+01 4.707048e-04
9.264264e+04 1.507321e+01 4.661226e-04
9.269269e+04 1.491513e+01 4.615853e-04
9.274274e+04 1.475871e+01 4.570924e-04
9.279279e+04 1.460393e+01 4.526434e-04
9.284284e+04 1.445078e+01 4.482381e-04
9.289289e+04 1.429923e+01 4.438758e-04
9.294294e+04 1.414927e+01 4.395563e-04
9.299299e+04 1.400088e+01 4.352791e-04
9.304304e+04 1.385405e+01 4.310437e-04
9.309309e+04 1.370876e+01 4.268498e-04
9.314314e+04 1.356499e+01 4.226970e-04
9.319319e+04 1.342273e+01 4.185848e-04
9.324324e+04 1.328196e+01 4.145129e-04
9.329329e+04 1.314267e+01 4.104808e-04
9.334334e+04 1.300484e+01 4.064881e-04
9.339339e+04 1.286846e+01 4.025346e-04
9.344344e+04 1.273350e+01 3.986197e-04
9.349349e+04 1.259996e+01 3.947432e-04
9.354354e+04 1.246782e+01 3.909045e-04
9.359359e+04 1.233707e+01 3.871035e-04
9.364364e+04 1.220769e+01 3.833396e-04
9.369369e+04 1.207966e+01 3.796125e-04
9.374374e+04 1.195298e+01 3.759219e-04
9.379379e+04 1.182763e+01 3.722674e-04
9.384384e+04 1.170359e+01 3.686487e-04
9.389389e+04 1.158085e+01 3.650653e-04
9.394394e+04 1.145940e+01 3.615170e-04
9.399399e+04 1.133922e+01 3.580034e-04
9.404404e+04 1.122030e+01 3.545242e-04
9.409409e+04 1.110263e+01 3.510790e-04
9.414414e+04 1.098620e+01 3.476675e-04
9.419419e+04 1.087098e+01 3.442893e-04
9.424424e+04 1.075697e+01 3.409442e-04
9.429429e+04 1.064416e+01 3.376317e-04
9.434434e+04 1.053253e+01 3.343517e-04
9.439439e+04 1.042208e+01 3.311037e-04
9.444444e+04 1.031278e+01 3.278875e-04
9.449449e+04 1.020463e+01 3.247027e-04
9.454454e+04 1.009761e+01 3.215491e-04
9.459459e+04 9.991711e+00 3.184262e-04
9.464464e+04 9.886925e+00 3.153339e-04
9.469469e+04 9.783238e+00 3.122719e-04
9.474474e+04 9.680639e+00 3.092397e-04
9.479479e+04 9.579115e+00 3.062372e-04
9.484484e+04 9.478657e+00 3.032640e-04
9.489489e+04 9.379252e+00 3.003199e-04
9.494494e+04 9.280889e+00 2.974045e-04
9.499499e+04 9.183558e+00 2.945176e-04
9.504505e+04 9.087247e+00 2.915156e-04
9.509510e+04 8.991947e+00 2.885284e-04
9.514515e+04 8.897646e+00 2.855719e-04
9.519520e+04 8.804334e+00 2.826456e-04
9.524525e+04 8.712001e+00 2.797494e-04
9.529530e+04 8.620636e+00 2.768829e-04
9.534535e+04 8.530229e+00 2.740457e-04
9.539540e+04 8.440770e+00 2.712377e-04
9.544545e+04 8.352250e+00 2.684584e-04
9.549550e+04 8.264658e+00 2.657076e-04
9.554555e+04 8.177984e+00 2.629851e-04
9.559560e+04 8.092219e+00 2.602904e-04
9.564565e+04 8.007354e+00 2.576234e-04
9.569570e+04 7.923379e+00 2.549837e-04
9.574575e+04 7.840284e+00 2.523710e-04
9.579580e+04 7.758061e+00 2.497852e-04
9.584585e+04 7.676701e+00 2.472259e-04
9.589590e+04 7.596193e+00 2.446928e-04
9.594595e+04 7.516530e+00 2.421856e-04
9.599600e+04 7.437702e+00 2.397042e-04
9.604605e+04 7.359701e+00 2.372482e-04
9.609610e+04 7.282518e+00 2.348174e-04
9.614615e+04 7.206144e+00 2.324115e-04
9.619620e+04 7.130571e+00 2.300303e-04
9.624625e+04 7.055791e+00 2.276735e-04
9.629630e+04 6.981795e+00 2.253408e-04
9.634635e+04 6.908575e+00 2.230321e-04
9.639640e+04 6.836123e+00 2.207470e-04
9.644645e+04 6.764431e+00 2.184853e-04
9.649650e+04 6.693491e+00 2.162469e-04
9.654655e+04 6.623294e+00 2.140314e-04
9.659660e+04 6.553834e+00 2.118385e-04
9.664665e+04 6.485102e+00 2.096682e-04
9.669670e+04 6.417091e+00 2.075201e-04
9.674675e+04 6.349794e+00 2.053941e-04
9.679680e+04 6.283202e+00 2.032898e-04
9.684685e+04 6.217308e+00 2.012071e-04
9.689690e+04 6.152106e+00 1.991458e-04
9.694695e+04 6.087587e+00 1.971055e-04
9.699700e+04 6.023745e+00 1.950862e-04
9.704705e+04 5.960572e+00 1.930876e-04
9.709710e+04 5.898062e+00 1.911095e-04
9.714715e+04 5.836208e+00 1.891517e-04
9.719720e+04 5.775002e+00 1.872139e-04
9.724725e+04 5.714438e+00 1.852960e-04
9.729730e+04 5.654509e+00 1.833977e-04
9.734735e+04 5.595209e+00 1.815189e-04
9.739740e+04 5.536530e+00 1.796594e-04
9.744745e+04 5.478467e+00 1.778189e-04
9.749750e+04 5.421013e+00 1.759973e-04
9.754755e+04 5.364162e+00 1.741944e-04
9.759760e+04 5.307906e+00 1.724099e-04
9.764765e+04 5.252241e+00 1.706437e-04
9.769770e+04 5.197159e+00 1.688957e-04
9.774775e+04 5.142655e+00 1.671655e-04
9.779780e+04 5.088723e+00 1.654531e-04
9.784785e+04 5.035356e+00 1.637582e-04
9.789790e+04 4.982549e+00 1.620807e-04
9.794795e+04 4.930296e+00 1.604204e-04
9.799800e+04 4.878591e+00 1.587772e-04
9.804805e+04 4.827428e+00 1.571507e-04
9.809810e+04 4.776801e+00 1.555410e-04
9.814815e+04 4.726705e+00 1.539477e-04
9.819820e+04 4.677135e+00 1.523707e-04
9.824825e+04 4.628085e+00 1.508100e-04
9.829830e+04 4.579549e+00 1.492652e-04
9.834835e+04 4.531522e+00 1.477362e-04
9.839840e+04 4.483999e+00 1.462230e-04
9.844845e+04 4.436974e+00 1.447252e-04
9.849850e+04 4.390442e+00 1.432428e-04
9.854855e+04 4.344399e+00 1.417755e-04
9.859860e+04 4.298838e+00 1.403234e-04
9.864865e+04 4.253755e+00 1.388860e-04
9.869870e+04 4.209144e+00 1.374635e-04
9.874875e+04 4.165002e+00 1.360555e-04
9.879880e+04 4.121323e+00 1.346619e-04
9.884885e+04 4.078101e+00 1.332826e-04
9.889890e+04 4.035333e+00 1.319175e-04
9.894895e+04 3.993014e+00 1.305663e-04
9.899900e+04 3.951138e+00 1.292290e-04
9.904905e+04 3.909701e+00 1.279054e-04
9.909910e+04 3.868699e+00 1.265954e-04
9.914915e+04 3.828127e+00 1.252987e-04
9.919920e+04 3.787981e+00 1.240154e-04
9.924925e+04 3.748255e+00 1.227452e-04
9.929930e+04 3.708946e+00 1.214881e-04
9.934935e+04 3.670049e+00 1.202438e-04
9.939940e+04 3.631561e+00 1.190123e-04
9.944945e+04 3.593475e+00 1.177934e-04
9.949950e+04 3.555790e+00 1.165870e-04
9.954955e+04 3.518499e+00 1.153929e-04
9.959960e+04 3.481600e+00 1.142111e-04
9.964965e+04 3.445087e+00 1.130414e-04
9.969970e+04 3.408958e+00 1.118837e-04
9.974975e+04 3.373207e+00 1.107378e-04
9.979980e+04 3.337832e+00 1.096037e-04
9.984985e+04 3.302827e+00 1.084812e-04
9.989990e+04 3.268189e+00 1.073702e-04
9.994995e+04 3.233915e+00 1.062706e-04
1.000000e+05 3.200000e+00 1.051823e-04
